,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
89,frozenset({'pm10-Zelo dobra'}),frozenset({'pm4-Zelo dobra'}),0.8754992967651195,0.9627566807313642,0.8709423347398031,0.9947950134944095,1.0332777049531425,0.028049537803573,7.155315240228524,0.2586809836105677
92,"frozenset({'pm10-Zelo dobra', 'pm25-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),0.8754992967651195,0.9627566807313642,0.8709423347398031,0.9947950134944095,1.0332777049531425,0.028049537803573,7.155315240228524,0.2586809836105677
95,frozenset({'pm10-Zelo dobra'}),"frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra'})",0.8754992967651195,0.9627566807313642,0.8709423347398031,0.9947950134944095,1.0332777049531425,0.028049537803573,7.155315240228524,0.2586809836105677
99,"frozenset({'nox-Zelo nizka', 'pm10-Zelo dobra', 'pm25-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),0.8754992967651195,0.9627566807313642,0.8709423347398031,0.9947950134944095,1.0332777049531425,0.028049537803573,7.155315240228524,0.2586809836105677
104,"frozenset({'pm10-Zelo dobra', 'pm25-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka'})",0.8754992967651195,0.9627566807313642,0.8709423347398031,0.9947950134944095,1.0332777049531425,0.028049537803573,7.155315240228524,0.2586809836105677
105,"frozenset({'nox-Zelo nizka', 'pm10-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra'})",0.8754992967651195,0.9627566807313642,0.8709423347398031,0.9947950134944095,1.0332777049531425,0.028049537803573,7.155315240228524,0.2586809836105677
109,frozenset({'pm10-Zelo dobra'}),"frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'pm25-Zelo dobra'})",0.8754992967651195,0.9627566807313642,0.8709423347398031,0.9947950134944095,1.0332777049531425,0.028049537803573,7.155315240228524,0.2586809836105677
112,"frozenset({'nox-Zelo nizka', 'pm10-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),0.8754992967651195,0.9627566807313642,0.8709423347398031,0.9947950134944095,1.0332777049531425,0.028049537803573,7.155315240228524,0.2586809836105677
115,frozenset({'pm10-Zelo dobra'}),"frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka'})",0.8754992967651195,0.9627566807313642,0.8709423347398031,0.9947950134944095,1.0332777049531425,0.028049537803573,7.155315240228524,0.2586809836105677
119,"frozenset({'pm25-Zelo dobra', 'no2-Zelo dobra', 'nox-Zelo nizka', 'pm10-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),0.8736427566807313,0.9627566807313642,0.8690857946554149,0.994783952604804,1.0332662161836261,0.02798039408847519,7.140142036082168,0.25479507731796047
124,"frozenset({'no2-Zelo dobra', 'nox-Zelo nizka', 'pm10-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra'})",0.8736427566807313,0.9627566807313642,0.8690857946554149,0.994783952604804,1.0332662161836261,0.02798039408847519,7.140142036082168,0.25479507731796047
125,"frozenset({'pm25-Zelo dobra', 'no2-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka'})",0.8736427566807313,0.9627566807313642,0.8690857946554149,0.994783952604804,1.0332662161836261,0.02798039408847519,7.140142036082168,0.25479507731796047
132,"frozenset({'no2-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'pm25-Zelo dobra'})",0.8736427566807313,0.9627566807313642,0.8690857946554149,0.994783952604804,1.0332662161836261,0.02798039408847519,7.140142036082168,0.25479507731796047
148,"frozenset({'pm10-Zelo dobra', 'no2-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),0.8736427566807313,0.9627566807313642,0.8690857946554149,0.994783952604804,1.0332662161836261,0.02798039408847519,7.140142036082168,0.25479507731796047
154,"frozenset({'pm25-Zelo dobra', 'pm10-Zelo dobra', 'no2-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),0.8736427566807313,0.9627566807313642,0.8690857946554149,0.994783952604804,1.0332662161836261,0.02798039408847519,7.140142036082168,0.25479507731796047
158,"frozenset({'pm10-Zelo dobra', 'no2-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra'})",0.8736427566807313,0.9627566807313642,0.8690857946554149,0.994783952604804,1.0332662161836261,0.02798039408847519,7.140142036082168,0.25479507731796047
169,"frozenset({'nox-Zelo nizka', 'pm10-Zelo dobra', 'no2-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),0.8736427566807313,0.9627566807313642,0.8690857946554149,0.994783952604804,1.0332662161836261,0.02798039408847519,7.140142036082168,0.25479507731796047
174,"frozenset({'pm10-Zelo dobra', 'no2-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka'})",0.8736427566807313,0.9627566807313642,0.8690857946554149,0.994783952604804,1.0332662161836261,0.02798039408847519,7.140142036082168,0.25479507731796047
22,"frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka'})",frozenset({'no2-Zelo dobra'}),0.9627566807313642,0.9909985935302391,0.9574683544303797,0.9945070998655993,1.0035403746869729,0.003377837913756343,1.6387347757129618,0.09472530168432786
25,frozenset({'pm4-Zelo dobra'}),"frozenset({'nox-Zelo nizka', 'no2-Zelo dobra'})",0.9627566807313642,0.9909985935302391,0.9574683544303797,0.9945070998655993,1.0035403746869729,0.003377837913756343,1.6387347757129618,0.09472530168432786
29,"frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.9627566807313642,0.9909985935302391,0.9574683544303797,0.9945070998655993,1.0035403746869729,0.003377837913756343,1.6387347757129618,0.09472530168432786
31,frozenset({'pm4-Zelo dobra'}),"frozenset({'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.9627566807313642,0.9909985935302391,0.9574683544303797,0.9945070998655993,1.0035403746869729,0.003377837913756343,1.6387347757129618,0.09472530168432786
36,"frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'pm25-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.9627566807313642,0.9909985935302391,0.9574683544303797,0.9945070998655993,1.0035403746869729,0.003377837913756343,1.6387347757129618,0.09472530168432786
39,"frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka'})","frozenset({'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.9627566807313642,0.9909985935302391,0.9574683544303797,0.9945070998655993,1.0035403746869729,0.003377837913756343,1.6387347757129618,0.09472530168432786
40,"frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra'})","frozenset({'nox-Zelo nizka', 'no2-Zelo dobra'})",0.9627566807313642,0.9909985935302391,0.9574683544303797,0.9945070998655993,1.0035403746869729,0.003377837913756343,1.6387347757129618,0.09472530168432786
44,frozenset({'pm4-Zelo dobra'}),"frozenset({'pm25-Zelo dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",0.9627566807313642,0.9909985935302391,0.9574683544303797,0.9945070998655993,1.0035403746869729,0.003377837913756343,1.6387347757129618,0.09472530168432786
48,frozenset({'pm4-Zelo dobra'}),frozenset({'no2-Zelo dobra'}),0.9627566807313642,0.9909985935302391,0.9574683544303797,0.9945070998655993,1.0035403746869729,0.003377837913756343,1.6387347757129618,0.09472530168432786
126,"frozenset({'pm25-Zelo dobra', 'nox-Zelo nizka', 'pm10-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'no2-Zelo dobra'})",0.8754992967651195,0.9574683544303797,0.8690857946554149,0.9926744634365763,1.036769997507794,0.030822923676761316,5.805942704863436,0.28486518508048786
133,"frozenset({'nox-Zelo nizka', 'pm10-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.8754992967651195,0.9574683544303797,0.8690857946554149,0.9926744634365763,1.036769997507794,0.030822923676761316,5.805942704863436,0.28486518508048786
134,"frozenset({'pm25-Zelo dobra', 'pm10-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8754992967651195,0.9574683544303797,0.8690857946554149,0.9926744634365763,1.036769997507794,0.030822923676761316,5.805942704863436,0.28486518508048786
141,frozenset({'pm10-Zelo dobra'}),"frozenset({'pm25-Zelo dobra', 'pm4-Zelo dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8754992967651195,0.9574683544303797,0.8690857946554149,0.9926744634365763,1.036769997507794,0.030822923676761316,5.805942704863436,0.28486518508048786
151,frozenset({'pm10-Zelo dobra'}),"frozenset({'pm4-Zelo dobra', 'no2-Zelo dobra'})",0.8754992967651195,0.9574683544303797,0.8690857946554149,0.9926744634365763,1.036769997507794,0.030822923676761316,5.805942704863436,0.28486518508048786
161,"frozenset({'pm10-Zelo dobra', 'pm25-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'no2-Zelo dobra'})",0.8754992967651195,0.9574683544303797,0.8690857946554149,0.9926744634365763,1.036769997507794,0.030822923676761316,5.805942704863436,0.28486518508048786
165,frozenset({'pm10-Zelo dobra'}),"frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.8754992967651195,0.9574683544303797,0.8690857946554149,0.9926744634365763,1.036769997507794,0.030822923676761316,5.805942704863436,0.28486518508048786
175,"frozenset({'nox-Zelo nizka', 'pm10-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'no2-Zelo dobra'})",0.8754992967651195,0.9574683544303797,0.8690857946554149,0.9926744634365763,1.036769997507794,0.030822923676761316,5.805942704863436,0.28486518508048786
179,frozenset({'pm10-Zelo dobra'}),"frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",0.8754992967651195,0.9574683544303797,0.8690857946554149,0.9926744634365763,1.036769997507794,0.030822923676761316,5.805942704863436,0.28486518508048786
652,"frozenset({'h-Nizka', 'nox-Zelo nizka', 'pm4-Zelo dobra', 'pm25-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.5481293952180029,0.9909985935302391,0.5440225035161744,0.9925074412398645,1.0015225528264882,0.0008270437825530497,1.201379496368213,0.003364321926358683
656,"frozenset({'h-Nizka', 'nox-Zelo nizka', 'pm4-Zelo dobra'})","frozenset({'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.5481293952180029,0.9909985935302391,0.5440225035161744,0.9925074412398645,1.0015225528264882,0.0008270437825530497,1.201379496368213,0.003364321926358683
657,"frozenset({'h-Nizka', 'pm4-Zelo dobra', 'pm25-Zelo dobra'})","frozenset({'nox-Zelo nizka', 'no2-Zelo dobra'})",0.5481293952180029,0.9909985935302391,0.5440225035161744,0.9925074412398645,1.0015225528264882,0.0008270437825530497,1.201379496368213,0.003364321926358683
665,"frozenset({'h-Nizka', 'pm4-Zelo dobra'})","frozenset({'pm25-Zelo dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",0.5481293952180029,0.9909985935302391,0.5440225035161744,0.9925074412398645,1.0015225528264882,0.0008270437825530497,1.201379496368213,0.003364321926358683
680,"frozenset({'h-Nizka', 'nox-Zelo nizka', 'pm4-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.5481293952180029,0.9909985935302391,0.5440225035161744,0.9925074412398645,1.0015225528264882,0.0008270437825530497,1.201379496368213,0.003364321926358683
685,"frozenset({'h-Nizka', 'pm4-Zelo dobra'})","frozenset({'nox-Zelo nizka', 'no2-Zelo dobra'})",0.5481293952180029,0.9909985935302391,0.5440225035161744,0.9925074412398645,1.0015225528264882,0.0008270437825530497,1.201379496368213,0.003364321926358683
696,"frozenset({'h-Nizka', 'pm4-Zelo dobra', 'pm25-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.5481293952180029,0.9909985935302391,0.5440225035161744,0.9925074412398645,1.0015225528264882,0.0008270437825530497,1.201379496368213,0.003364321926358683
699,"frozenset({'h-Nizka', 'pm4-Zelo dobra'})","frozenset({'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.5481293952180029,0.9909985935302391,0.5440225035161744,0.9925074412398645,1.0015225528264882,0.0008270437825530497,1.201379496368213,0.003364321926358683
708,"frozenset({'h-Nizka', 'pm4-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),0.5481293952180029,0.9909985935302391,0.5440225035161744,0.9925074412398645,1.0015225528264882,0.0008270437825530497,1.201379496368213,0.003364321926358683
3,frozenset({'pm25-Zelo dobra'}),frozenset({'no2-Zelo dobra'}),1.0,0.9909985935302391,0.9909985935302391,0.9909985935302391,1.0,0.0,1.0,0.0
6,"frozenset({'nox-Zelo nizka', 'pm25-Zelo dobra'})",frozenset({'no2-Zelo dobra'}),1.0,0.9909985935302391,0.9909985935302391,0.9909985935302391,1.0,0.0,1.0,0.0
8,frozenset({'nox-Zelo nizka'}),"frozenset({'pm25-Zelo dobra', 'no2-Zelo dobra'})",1.0,0.9909985935302391,0.9909985935302391,0.9909985935302391,1.0,0.0,1.0,0.0
9,frozenset({'pm25-Zelo dobra'}),"frozenset({'nox-Zelo nizka', 'no2-Zelo dobra'})",1.0,0.9909985935302391,0.9909985935302391,0.9909985935302391,1.0,0.0,1.0,0.0
10,frozenset({'nox-Zelo nizka'}),frozenset({'no2-Zelo dobra'}),1.0,0.9909985935302391,0.9909985935302391,0.9909985935302391,1.0,0.0,1.0,0.0
653,"frozenset({'pm25-Zelo dobra', 'h-Nizka', 'nox-Zelo nizka', 'no2-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),0.5568495077355837,0.9627566807313642,0.5440225035161744,0.9769650434431197,1.0147579996027263,0.00791191978176975,1.6168174303550684,0.03281812573593058
658,"frozenset({'h-Nizka', 'nox-Zelo nizka', 'no2-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra'})",0.5568495077355837,0.9627566807313642,0.5440225035161744,0.9769650434431197,1.0147579996027263,0.00791191978176975,1.6168174303550684,0.03281812573593058
659,"frozenset({'h-Nizka', 'pm25-Zelo dobra', 'no2-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka'})",0.5568495077355837,0.9627566807313642,0.5440225035161744,0.9769650434431197,1.0147579996027263,0.00791191978176975,1.6168174303550684,0.03281812573593058
666,"frozenset({'h-Nizka', 'no2-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'pm25-Zelo dobra'})",0.5568495077355837,0.9627566807313642,0.5440225035161744,0.9769650434431197,1.0147579996027263,0.00791191978176975,1.6168174303550684,0.03281812573593058
681,"frozenset({'h-Nizka', 'nox-Zelo nizka', 'no2-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),0.5568495077355837,0.9627566807313642,0.5440225035161744,0.9769650434431197,1.0147579996027263,0.00791191978176975,1.6168174303550684,0.03281812573593058
686,"frozenset({'h-Nizka', 'no2-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka'})",0.5568495077355837,0.9627566807313642,0.5440225035161744,0.9769650434431197,1.0147579996027263,0.00791191978176975,1.6168174303550684,0.03281812573593058
695,"frozenset({'h-Nizka', 'pm25-Zelo dobra', 'no2-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),0.5568495077355837,0.9627566807313642,0.5440225035161744,0.9769650434431197,1.0147579996027263,0.00791191978176975,1.6168174303550684,0.03281812573593058
698,"frozenset({'h-Nizka', 'no2-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra'})",0.5568495077355837,0.9627566807313642,0.5440225035161744,0.9769650434431197,1.0147579996027263,0.00791191978176975,1.6168174303550684,0.03281812573593058
709,"frozenset({'h-Nizka', 'no2-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),0.5568495077355837,0.9627566807313642,0.5440225035161744,0.9769650434431197,1.0147579996027263,0.00791191978176975,1.6168174303550684,0.03281812573593058
622,frozenset({'h-Nizka'}),frozenset({'pm4-Zelo dobra'}),0.5627566807313643,0.9627566807313642,0.5481293952180029,0.9740077976607018,1.0116863556021138,0.0063316412176744885,1.4328650870929367,0.026418613540402335
625,"frozenset({'h-Nizka', 'nox-Zelo nizka', 'pm25-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),0.5627566807313643,0.9627566807313642,0.5481293952180029,0.9740077976607018,1.0116863556021138,0.0063316412176744885,1.4328650870929367,0.026418613540402335
628,"frozenset({'h-Nizka', 'nox-Zelo nizka'})","frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra'})",0.5627566807313643,0.9627566807313642,0.5481293952180029,0.9740077976607018,1.0116863556021138,0.0063316412176744885,1.4328650870929367,0.026418613540402335
630,"frozenset({'h-Nizka', 'pm25-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka'})",0.5627566807313643,0.9627566807313642,0.5481293952180029,0.9740077976607018,1.0116863556021138,0.0063316412176744885,1.4328650870929367,0.026418613540402335
634,frozenset({'h-Nizka'}),"frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'pm25-Zelo dobra'})",0.5627566807313643,0.9627566807313642,0.5481293952180029,0.9740077976607018,1.0116863556021138,0.0063316412176744885,1.4328650870929367,0.026418613540402335
638,"frozenset({'h-Nizka', 'nox-Zelo nizka'})",frozenset({'pm4-Zelo dobra'}),0.5627566807313643,0.9627566807313642,0.5481293952180029,0.9740077976607018,1.0116863556021138,0.0063316412176744885,1.4328650870929367,0.026418613540402335
641,frozenset({'h-Nizka'}),"frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka'})",0.5627566807313643,0.9627566807313642,0.5481293952180029,0.9740077976607018,1.0116863556021138,0.0063316412176744885,1.4328650870929367,0.026418613540402335
645,"frozenset({'h-Nizka', 'pm25-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),0.5627566807313643,0.9627566807313642,0.5481293952180029,0.9740077976607018,1.0116863556021138,0.0063316412176744885,1.4328650870929367,0.026418613540402335
647,frozenset({'h-Nizka'}),"frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra'})",0.5627566807313643,0.9627566807313642,0.5481293952180029,0.9740077976607018,1.0116863556021138,0.0063316412176744885,1.4328650870929367,0.026418613540402335
660,"frozenset({'h-Nizka', 'nox-Zelo nizka', 'pm25-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'no2-Zelo dobra'})",0.5627566807313643,0.9574683544303797,0.5440225035161744,0.9667099870038988,1.0096521545915917,0.005200790471612482,1.2776097616603934,0.021863984467350626
667,"frozenset({'h-Nizka', 'nox-Zelo nizka'})","frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.5627566807313643,0.9574683544303797,0.5440225035161744,0.9667099870038988,1.0096521545915917,0.005200790471612482,1.2776097616603934,0.021863984467350626
668,"frozenset({'h-Nizka', 'pm25-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",0.5627566807313643,0.9574683544303797,0.5440225035161744,0.9667099870038988,1.0096521545915917,0.005200790471612482,1.2776097616603934,0.021863984467350626
675,frozenset({'h-Nizka'}),"frozenset({'pm25-Zelo dobra', 'pm4-Zelo dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",0.5627566807313643,0.9574683544303797,0.5440225035161744,0.9667099870038988,1.0096521545915917,0.005200790471612482,1.2776097616603934,0.021863984467350626
684,"frozenset({'h-Nizka', 'nox-Zelo nizka'})","frozenset({'pm4-Zelo dobra', 'no2-Zelo dobra'})",0.5627566807313643,0.9574683544303797,0.5440225035161744,0.9667099870038988,1.0096521545915917,0.005200790471612482,1.2776097616603934,0.021863984467350626
690,frozenset({'h-Nizka'}),"frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",0.5627566807313643,0.9574683544303797,0.5440225035161744,0.9667099870038988,1.0096521545915917,0.005200790471612482,1.2776097616603934,0.021863984467350626
700,"frozenset({'h-Nizka', 'pm25-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'no2-Zelo dobra'})",0.5627566807313643,0.9574683544303797,0.5440225035161744,0.9667099870038988,1.0096521545915917,0.005200790471612482,1.2776097616603934,0.021863984467350626
704,frozenset({'h-Nizka'}),"frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra', 'no2-Zelo dobra'})",0.5627566807313643,0.9574683544303797,0.5440225035161744,0.9667099870038988,1.0096521545915917,0.005200790471612482,1.2776097616603934,0.021863984467350626
711,frozenset({'h-Nizka'}),"frozenset({'pm4-Zelo dobra', 'no2-Zelo dobra'})",0.5627566807313643,0.9574683544303797,0.5440225035161744,0.9667099870038988,1.0096521545915917,0.005200790471612482,1.2776097616603934,0.021863984467350626
24,"frozenset({'nox-Zelo nizka', 'no2-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),0.9909985935302391,0.9627566807313642,0.9574683544303797,0.9661652001135396,1.0035403746869729,0.003377837913756343,1.1007400485184877,0.3919259357189077
27,frozenset({'no2-Zelo dobra'}),"frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka'})",0.9909985935302391,0.9627566807313642,0.9574683544303797,0.9661652001135396,1.0035403746869729,0.003377837913756343,1.1007400485184877,0.3919259357189077
30,"frozenset({'pm25-Zelo dobra', 'no2-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),0.9909985935302391,0.9627566807313642,0.9574683544303797,0.9661652001135396,1.0035403746869729,0.003377837913756343,1.1007400485184877,0.3919259357189077
32,frozenset({'no2-Zelo dobra'}),"frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra'})",0.9909985935302391,0.9627566807313642,0.9574683544303797,0.9661652001135396,1.0035403746869729,0.003377837913756343,1.1007400485184877,0.3919259357189077
37,"frozenset({'pm25-Zelo dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),0.9909985935302391,0.9627566807313642,0.9574683544303797,0.9661652001135396,1.0035403746869729,0.003377837913756343,1.1007400485184877,0.3919259357189077
41,"frozenset({'nox-Zelo nizka', 'no2-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra'})",0.9909985935302391,0.9627566807313642,0.9574683544303797,0.9661652001135396,1.0035403746869729,0.003377837913756343,1.1007400485184877,0.3919259357189077
42,"frozenset({'pm25-Zelo dobra', 'no2-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka'})",0.9909985935302391,0.9627566807313642,0.9574683544303797,0.9661652001135396,1.0035403746869729,0.003377837913756343,1.1007400485184877,0.3919259357189077
45,frozenset({'no2-Zelo dobra'}),"frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'pm25-Zelo dobra'})",0.9909985935302391,0.9627566807313642,0.9574683544303797,0.9661652001135396,1.0035403746869729,0.003377837913756343,1.1007400485184877,0.3919259357189077
49,frozenset({'no2-Zelo dobra'}),frozenset({'pm4-Zelo dobra'}),0.9909985935302391,0.9627566807313642,0.9574683544303797,0.9661652001135396,1.0035403746869729,0.003377837913756343,1.1007400485184877,0.3919259357189077
13,frozenset({'pm25-Zelo dobra'}),frozenset({'pm4-Zelo dobra'}),1.0,0.9627566807313642,0.9627566807313642,0.9627566807313642,1.0,0.0,1.0,0.0
15,frozenset({'nox-Zelo nizka'}),frozenset({'pm4-Zelo dobra'}),1.0,0.9627566807313642,0.9627566807313642,0.9627566807313642,1.0,0.0,1.0,0.0
18,"frozenset({'nox-Zelo nizka', 'pm25-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),1.0,0.9627566807313642,0.9627566807313642,0.9627566807313642,1.0,0.0,1.0,0.0
20,frozenset({'nox-Zelo nizka'}),"frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra'})",1.0,0.9627566807313642,0.9627566807313642,0.9627566807313642,1.0,0.0,1.0,0.0
21,frozenset({'pm25-Zelo dobra'}),"frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka'})",1.0,0.9627566807313642,0.9627566807313642,0.9627566807313642,1.0,0.0,1.0,0.0
26,frozenset({'nox-Zelo nizka'}),"frozenset({'pm4-Zelo dobra', 'no2-Zelo dobra'})",1.0,0.9574683544303797,0.9574683544303797,0.9574683544303797,1.0,0.0,1.0,0.0
33,frozenset({'pm25-Zelo dobra'}),"frozenset({'pm4-Zelo dobra', 'no2-Zelo dobra'})",1.0,0.9574683544303797,0.9574683544303797,0.9574683544303797,1.0,0.0,1.0,0.0
43,"frozenset({'nox-Zelo nizka', 'pm25-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'no2-Zelo dobra'})",1.0,0.9574683544303797,0.9574683544303797,0.9574683544303797,1.0,0.0,1.0,0.0
46,frozenset({'nox-Zelo nizka'}),"frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra', 'no2-Zelo dobra'})",1.0,0.9574683544303797,0.9574683544303797,0.9574683544303797,1.0,0.0,1.0,0.0
47,frozenset({'pm25-Zelo dobra'}),"frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})",1.0,0.9574683544303797,0.9574683544303797,0.9574683544303797,1.0,0.0,1.0,0.0
470,"frozenset({'nox-Zelo nizka', 'pm1-Zelo dobra', 'no2-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'pm10-Zelo dobra'})",0.8485513361462729,0.8709423347398031,0.8016315049226441,0.9447059603527149,1.0846940407770498,0.06259222307282974,2.334024898224878,0.5155611139052322
477,"frozenset({'pm1-Zelo dobra', 'no2-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'pm10-Zelo dobra'})",0.8485513361462729,0.8709423347398031,0.8016315049226441,0.9447059603527149,1.0846940407770498,0.06259222307282974,2.334024898224878,0.5155611139052322
497,"frozenset({'pm1-Zelo dobra', 'no2-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'pm10-Zelo dobra'})",0.8485513361462729,0.8709423347398031,0.8016315049226441,0.9447059603527149,1.0846940407770498,0.06259222307282974,2.334024898224878,0.5155611139052322
514,"frozenset({'pm25-Zelo dobra', 'pm1-Zelo dobra', 'no2-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'pm10-Zelo dobra'})",0.8485513361462729,0.8709423347398031,0.8016315049226441,0.9447059603527149,1.0846940407770498,0.06259222307282974,2.334024898224878,0.5155611139052322
521,"frozenset({'pm1-Zelo dobra', 'no2-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra', 'pm10-Zelo dobra'})",0.8485513361462729,0.8709423347398031,0.8016315049226441,0.9447059603527149,1.0846940407770498,0.06259222307282974,2.334024898224878,0.5155611139052322
549,"frozenset({'pm25-Zelo dobra', 'nox-Zelo nizka', 'pm1-Zelo dobra', 'no2-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'pm10-Zelo dobra'})",0.8485513361462729,0.8709423347398031,0.8016315049226441,0.9447059603527149,1.0846940407770498,0.06259222307282974,2.334024898224878,0.5155611139052322
562,"frozenset({'nox-Zelo nizka', 'pm1-Zelo dobra', 'no2-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra', 'pm10-Zelo dobra'})",0.8485513361462729,0.8709423347398031,0.8016315049226441,0.9447059603527149,1.0846940407770498,0.06259222307282974,2.334024898224878,0.5155611139052322
563,"frozenset({'pm25-Zelo dobra', 'pm1-Zelo dobra', 'no2-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'pm10-Zelo dobra'})",0.8485513361462729,0.8709423347398031,0.8016315049226441,0.9447059603527149,1.0846940407770498,0.06259222307282974,2.334024898224878,0.5155611139052322
